Company Name,Job Title,Salaries Reported,Location,Salary
Zeksystems,Machine Learning Engineer,1,Bangalore,550000
Westinghouse Rail Systems,Machine Learning Engineer,1,Bangalore,10558
Pixxel,Machine Learning Engineer,1,Bangalore,1547487
Anicca Data,Machine Learning Engineer,1,Bangalore,950000
Cvedia,Machine Learning Engineer,1,Bangalore,2794695
Lexitas,Machine Learning Engineer,1,Bangalore,42000
Tata Consultancy Services,Machine Learning Engineer,7,Pune,440139
Atos-Syntel,Machine Learning Engineer,3,Pune,356402
Infosys,Machine Learning Engineer,2,Pune,495280
First Student,Machine Learning Engineer,2,Pune,43000
Barclays,Machine Learning Engineer,2,Pune,2050654
Aera Technology,Machine Learning Engineer,2,Pune,1444930
Climate Connect,Machine Learning Engineer,2,Pune,31428
Accenture,Machine Learning Engineer,1,Pune,967394
Tech Mahindra,Machine Learning Engineer,1,Pune,414388
First Student,Machine Learning Engineer,1,Pune,171523
ABC,Machine Learning Engineer,1,Pune,677584
Wipro Technologies,Machine Learning Engineer,1,Pune,2063316
Google,Machine Learning Engineer,1,Pune,206676
Honeywell,Machine Learning Engineer,1,Pune,85843
Persistent Systems,Machine Learning Engineer,1,Pune,25000
Persistent Systems,Machine Learning Engineer,1,Pune,725180
FIS,Machine Learning Engineer,1,Pune,967394
Atos,Machine Learning Engineer,1,Pune,5273205
EMPLOYERS,Machine Learning Engineer,1,Pune,61086
Tata Elxsi,Machine Learning Engineer,1,Pune,432559
Synechron,Machine Learning Engineer,1,Pune,1242238
Freshers.com,Machine Learning Engineer,1,Pune,300000
Anonymous,Machine Learning Engineer,1,Pune,5374
Fresher Zones,Machine Learning Engineer,1,Pune,1035971
Red Hat,Machine Learning Engineer,1,Pune,654767
Visteon,Machine Learning Engineer,1,Pune,22876
ICS Consultancy,Machine Learning Engineer,1,Pune,1881045
Icertis,Machine Learning Engineer,1,Pune,1989669
BlueConch Technologies,Machine Learning Engineer,1,Pune,458101
BlazeClan Technologies,Machine Learning Engineer,1,Pune,504488
Abzooba,Machine Learning Engineer,1,Pune,674480
Mindbody,Machine Learning Engineer,1,Pune,1200000
Helpshift,Machine Learning Engineer,1,Pune,1237990
Centurysoft,Machine Learning Engineer,1,Pune,54400
Softnautics,Machine Learning Engineer,1,Pune,59472
Blackstraw,Machine Learning Engineer,1,Pune,1200000
McKinley & Rice,Machine Learning Engineer,1,Pune,730000
Ellicium Solutions Private Limited,Machine Learning Engineer,1,Pune,422051
Rabbit and Tortoise Technology Solutions,Machine Learning Engineer,1,Pune,22074
Exa Mobility,Machine Learning Engineer,1,Pune,576533
Neutrino Tech Systems,Machine Learning Engineer,1,Pune,16320
Steinn Labs,Machine Learning Engineer,1,Pune,886873
Scandid,Machine Learning Engineer,1,Pune,435108
HD FIRE PROTECT,Machine Learning Engineer,1,Pune,386958
Ferromatik Milacron,Machine Learning Engineer,1,Pune,23712
Intangles,Machine Learning Engineer,1,Pune,1042947
ManCorp Innovation Labs,Machine Learning Engineer,1,Pune,1493283
Danalitic,Machine Learning Engineer,1,Pune,372016
Facex,Machine Learning Engineer,1,Pune,102738
Collotech,Machine Learning Engineer,1,Pune,490000
Quadridge Technologies,Machine Learning Engineer,1,Pune,41648
CloudAEye,Machine Learning Engineer,1,Pune,500000
DAnalytics,Machine Learning Engineer,1,Pune,300000
Omnisys,Machine Learning Engineer,1,Pune,12745
Aikon Labs,Machine Learning Engineer,1,Pune,314473
Quidich Innovation Labs,Machine Learning Engineer,1,Pune,12059
Rahul Marian,Machine Learning Engineer,1,Pune,361378
Symbiosis Centre for Applied Artificial Intelligence,Machine Learning Engineer,1,Pune,5090
Aikon Technologies,Machine Learning Engineer,1,Pune,39309
Persistent Systems Senior,Machine Learning Engineer,1,Pune,739061
Intercontinental Exchange Senior,Machine Learning Engineer,1,Pune,2071942
ICE Mortgage Technology Senior,Machine Learning Engineer,1,Pune,2400000
Winfostar Technology Senior,Machine Learning Engineer,1,Pune,492393
PwC Machine Learning,Machine Learning Engineer,1,Pune,5000
Coriolis Technologies,Machine Learning Engineer,1,Pune,16078
Sciffer Analytics,Machine Learning Engineer,1,Pune,96000
Exa Mobility,Machine Learning Engineer,1,Pune,20859
ifm electronic,Machine Learning Engineer,1,Pune,25000
Intangles,Machine Learning Engineer,1,Pune,5241
Analyticscosm Machine Learning,Machine Learning Engineer,1,Pune,14681
Privado,Machine Learning Engineer,1,Pune,16123
RapidQuest Solutions,Machine Learning Engineer,1,Pune,10749
LENS,Machine Learning Engineer,1,Pune,25000
ThinkBumblebee Analytics,Machine Learning Software Engineer,1,Pune,1397347
iNeuron Junior,Machine Learning Engineer,1,Pune,36259
Nexus Software System Junior,Machine Learning Engineer,1,Pune,450000
HSBC,Software Engineer - Machine Learning,1,Pune,1521236
Aera Technology Associate,Machine Learning Engineer,1,Pune,1007334
,Machine Learning Engineer/Data Scientist,1,Pune,56465
First Student Data Scientist,Data Analyst,,Pune,453300
"R. C. Patel Institute of Technology, Shirpur",Data Scientist,1,Pune,807180
Infosys,Machine Learning Consultant,1,Pune,1226327
Extend Future,Machine Learning Consultant,1,Pune,186475
Tata Consultancy Services,Machine Learning Engineer,7,Hyderabad,732477
FactSet,Machine Learning Engineer,7,Hyderabad,1746411
Phenom,Machine Learning Engineer,5,Hyderabad,1693961
Accenture,Machine Learning Engineer,3,Hyderabad,1154890
Amazon,Machine Learning Engineer,3,Hyderabad,419297
Qualcomm,Machine Learning Engineer,3,Hyderabad,1362714
AppliedAICourse,Machine Learning Engineer,3,Hyderabad,569784
DeepEdge,Machine Learning Engineer,3,Hyderabad,880000
Amazon,Machine Learning Engineer,2,Hyderabad,85843
DONE by NONE,Machine Learning Engineer,2,Hyderabad,68347
Aviso,Machine Learning Engineer,2,Hyderabad,100905
CreditVidya,Machine Learning Engineer,2,Hyderabad,1581030
CognitiveScale,Machine Learning Engineer,2,Hyderabad,1913450
Quixy,Machine Learning Engineer,2,Hyderabad,921650
Avantari Technologies,Machine Learning Engineer,2,Hyderabad,587852
Vrinda Techapps,Machine Learning Engineer,2,Hyderabad,204841
Infosys,Machine Learning Engineer,1,Hyderabad,708995
Cognizant Technology Solutions,Machine Learning Engineer,1,Hyderabad,56825
HCL Technologies,Machine Learning Engineer,1,Hyderabad,524121
Deloitte,Machine Learning Engineer,1,Hyderabad,2320643
Fresher,Machine Learning Engineer,1,Hyderabad,20180
First Student,Machine Learning Engineer,1,Hyderabad,2014668
Microsoft,Machine Learning Engineer,1,Hyderabad,2371168
Wipro Technologies,Machine Learning Engineer,1,Hyderabad,30245
Tata Consultancy Services (North America),Machine Learning Engineer,1,Hyderabad,924643
Freelancer,Machine Learning Engineer,1,Hyderabad,616428
DONE by NONE,Machine Learning Engineer,1,Hyderabad,458143
GlobalLogic,Machine Learning Engineer,1,Hyderabad,158103
Self Opportunity,Machine Learning Engineer,1,Hyderabad,25899
ValueLabs,Machine Learning Engineer,1,Hyderabad,1762835
HSBC Software Development India,Machine Learning Engineer,1,Hyderabad,1500000
Meta,Machine Learning Engineer,1,Hyderabad,3017
ICS Consultancy,Machine Learning Engineer,1,Hyderabad,1881045
BITS,Machine Learning Engineer,1,Hyderabad,735796
Phenom,Machine Learning Engineer,1,Hyderabad,16123
Unknowns,Machine Learning Engineer,1,Hyderabad,703418
Pavan,Machine Learning Engineer,1,Hyderabad,51923
MTX Group,Machine Learning Engineer,1,Hyderabad,3567037
Qualcomm Technologies,Machine Learning Engineer,1,Hyderabad,1513463
Monocept,Machine Learning Engineer,1,Hyderabad,421351
Jocata,Machine Learning Engineer,1,Hyderabad,702908
Applied Information Sciences,Machine Learning Engineer,1,Hyderabad,1221714
iNeuron,Machine Learning Engineer,1,Hyderabad,25452
mroads,Machine Learning Engineer,1,Hyderabad,2239989
Solugenix Corporation,Machine Learning Engineer,1,Hyderabad,279672
Globex Digital Solutions,Machine Learning Engineer,1,Hyderabad,1343603
InfoLogitech,Machine Learning Engineer,1,Hyderabad,85991
Compass,Machine Learning Engineer,1,Hyderabad,2269647
Visual IT Solutions,Machine Learning Engineer,1,Hyderabad,322465
Meeami Technologies,Machine Learning Engineer,1,Hyderabad,1864748
XYZ Innovations,Machine Learning Engineer,1,Hyderabad,1049129
SmartCow,Machine Learning Engineer,1,Hyderabad,2500000
Sysark,Machine Learning Engineer,1,Hyderabad,696829
ExaWizards,Machine Learning Engineer,1,Hyderabad,70000
Chakri Technologies,Machine Learning Engineer,1,Hyderabad,310014
Metagogy Learning Systems,Machine Learning Engineer,1,Hyderabad,248633
ESK Technologies,Machine Learning Engineer,1,Hyderabad,919187
Ravindra Kala Vidyalaya,Machine Learning Engineer,1,Hyderabad,1027381
Guidewire,Machine Learning Engineer,1,Hyderabad,1200000
NumberMall,Machine Learning Engineer,1,Hyderabad,110826
Onward Assist,Machine Learning Engineer,1,Hyderabad,712666
Machine Learning,Machine Learning Engineer,1,Hyderabad,920000
Elite Unified Krips Consultants,Machine Learning Engineer,1,Hyderabad,208589
Digital TaaS,Machine Learning Engineer,1,Hyderabad,302693
Payzello,Machine Learning Engineer,1,Hyderabad,25043
M Farms,Machine Learning Engineer,1,Hyderabad,839303
DigiQ Solutions,Machine Learning Engineer,1,Hyderabad,652794
Control Structures,Machine Learning Engineer,1,Hyderabad,367195
Resource Technologies,Machine Learning Engineer,1,Hyderabad,18286
54y4,Machine Learning Engineer,1,Hyderabad,100000
Battu Mohit,Machine Learning Engineer,1,Hyderabad,683699
Ascentia.ai Solutions,Machine Learning Engineer,1,Hyderabad,302199
TrierHealth,Machine Learning Engineer,1,Hyderabad,50449
Aditi Software,Machine Learning Engineer,1,Hyderabad,469326
Sonata Services,Machine Learning Engineer,1,Hyderabad,703418
Brain O Vision,Machine Learning Engineer,1,Hyderabad,10749
Mindboard,Machine Learning Engineer,1,Hyderabad,725327
Altius Equipments,Machine Learning Engineer,1,Hyderabad,31674
LokiBots,Machine Learning Engineer,1,Hyderabad,644930
Aman Singh,Machine Learning Engineer,1,Hyderabad,10000
BMN Hagens Zeist,Machine Learning Engineer,1,Hyderabad,47171
Govindarajan,Machine Learning Engineer,1,Hyderabad,43938
BizReach,Machine Learning Engineer,1,Hyderabad,1098034
Katumbura Tech,Machine Learning Engineer,1,Hyderabad,30147
Amazon,Machine Learning Data Associate,38,Hyderabad,275841
Amazon,Machine Learning Data Associate I,9,Hyderabad,258596
Amazon,Machine Learning Associate,6,Hyderabad,295114
Amazon,Machine Learning Data Associate II,5,Hyderabad,383213
Amazon,Machine Learning Engineer,4,Hyderabad,297469
Techolution,Associate Machine Learning Engineer,3,Hyderabad,464372
Amazon,Machine Learning Data Analyst,3,Hyderabad,361378
Techolution,Senior Machine Learning Engineer,1,Hyderabad,803907
CognitiveScale,Senior Machine Learning Engineer,1,Hyderabad,3110514
Snap2Insight,Senior Machine Learning Engineer,1,Hyderabad,1452000
Jio,Machine Learning Engineer,1,Hyderabad,26228
Cyient,Machine Learning Engineer,1,Hyderabad,5647
Synopsys,Machine Learning Engineer,1,Hyderabad,515944
Broadridge,Machine Learning Engineer,1,Hyderabad,515000
Verzeo,Machine Learning Engineer,1,Hyderabad,10491
Phenom,Machine Learning Engineer,1,Hyderabad,15644
The Sparks Foundation,Machine Learning Engineer,1,Hyderabad,5241
MTX Group,Machine Learning Engineer,1,Hyderabad,60440
SAI Life Sciences,Machine Learning Engineer,1,Hyderabad,10360
Jocata,Machine Learning Engineer,1,Hyderabad,10073
EngineerBabu,Machine Learning Engineer,1,Hyderabad,10491
Tableau Software,Machine Learning Engineer,1,Hyderabad,25452
Innodatatics,Machine Learning Engineer,1,Hyderabad,527901
Smartbridge Educational Services,Machine Learning Engineer,1,Hyderabad,9034
Enixta Innovations,Machine Learning Engineer,1,Hyderabad,636784
DeepEdge,Machine Learning Engineer,1,Hyderabad,20737
Code Karo Yaaro,Machine Learning Engineer,1,Hyderabad,10090
Suchir Softech,Machine Learning Engineer,1,Hyderabad,20098
Azure Skynet,Machine Learning Engineer,1,Hyderabad,4144
Tericsoft,Machine Learning Engineer,1,Hyderabad,37621
Fusion Tech Process,Machine Learning Engineer,1,Hyderabad,25183
Monsoon (India),Machine Learning Engineer,3,New Delhi,756978
Tata Consultancy Services,Machine Learning Engineer,2,New Delhi,396478
Adobe,Machine Learning Engineer,2,New Delhi,25711
Samsung R&D Institute India - Noida,Machine Learning Engineer,2,New Delhi,1640000
R Systems,Machine Learning Engineer,2,New Delhi,32246
wayForward,Machine Learning Engineer,2,New Delhi,845183
Navia Life Care,Machine Learning Engineer,2,New Delhi,40787
NewSpace Research and Technologies,Machine Learning Engineer,2,New Delhi,26115
RMgX,Machine Learning Engineer,2,New Delhi,550316
Mesh (CA),Machine Learning Engineer,2,New Delhi,100871
Kwantics,Machine Learning Engineer,2,New Delhi,664388
BYJU'S,Machine Learning Engineer,1,New Delhi,2219746
ABC,Machine Learning Engineer,1,New Delhi,458143
Google,Machine Learning Engineer,1,New Delhi,1251537
Ericsson-Worldwide,Machine Learning Engineer,1,New Delhi,446076
DONE by NONE,Machine Learning Engineer,1,New Delhi,828777
EXL Service,Machine Learning Engineer,1,New Delhi,805867
FIS,Machine Learning Engineer,1,New Delhi,1136500
Adobe,Machine Learning Engineer,1,New Delhi,1336892
American Express,Machine Learning Engineer,1,New Delhi,1900443
Nagarro,Machine Learning Engineer,1,New Delhi,1460635
Zomato,Machine Learning Engineer,1,New Delhi,1438333
Optum,Machine Learning Engineer,1,New Delhi,51583
IndiaMART,Machine Learning Engineer,1,New Delhi,322465
Infogain,Machine Learning Engineer,1,New Delhi,412663
Delhivery,Machine Learning Engineer,1,New Delhi,27880
Hero MotoCorp,Machine Learning Engineer,1,New Delhi,828777
Samsung India Electronics,Machine Learning Engineer,1,New Delhi,628945
IIT Delhi,Machine Learning Engineer,1,New Delhi,20328
McDonald's,Machine Learning Engineer,1,New Delhi,637252
Daffodil Software,Machine Learning Engineer,1,New Delhi,515323
Gemini Solutions,Machine Learning Engineer,1,New Delhi,756978
Proptiger,Machine Learning Engineer,1,New Delhi,1006818
Upwork,Machine Learning Engineer,1,New Delhi,39242
PeopleStrong Technologies,Machine Learning Engineer,1,New Delhi,1240055
SirionLabs,Machine Learning Engineer,1,New Delhi,1289859
GeeksForGeeks,Machine Learning Engineer,1,New Delhi,669115
Mobile Programming,Machine Learning Engineer,1,New Delhi,30464
Mobility Quest,Machine Learning Engineer,1,New Delhi,102738
Rahul Industries,Machine Learning Engineer,1,New Delhi,30269
Hike,Machine Learning Engineer,1,New Delhi,2518336
Hike,Machine Learning Engineer,1,New Delhi,32246
Innodata,Machine Learning Engineer,1,New Delhi,26395
SRI Delhi,Machine Learning Engineer,1,New Delhi,1500000
91springboard,Machine Learning Engineer,1,New Delhi,750000
DreamOrbit Softech,Machine Learning Engineer,1,New Delhi,2612697
InfinityLabs,Machine Learning Engineer,1,New Delhi,671212
Smart Joules,Machine Learning Engineer,1,New Delhi,550793
Valiance Solutions,Machine Learning Engineer,1,New Delhi,80294
Quale Infotech,Machine Learning Engineer,1,New Delhi,417179
Easypolicy.com,Machine Learning Engineer,1,New Delhi,412663
Saviance Technologies,Machine Learning Engineer,1,New Delhi,649944
Sigma HR Solutions,Machine Learning Engineer,1,New Delhi,2042277
Ezappsolution,Machine Learning Engineer,1,New Delhi,364418
Greenlight Planet,Machine Learning Engineer,1,New Delhi,2876666
Blue Umbrella,Machine Learning Engineer,1,New Delhi,143041
Isourse Technologies,Machine Learning Engineer,1,New Delhi,412197
Attentive AI,Machine Learning Engineer,1,New Delhi,858429
Scanta,Machine Learning Engineer,1,New Delhi,322465
Liberin Technologies,Machine Learning Engineer,1,New Delhi,201795
Liberin Technologies,Machine Learning Engineer,1,New Delhi,338792
MyWays,Machine Learning Engineer,1,New Delhi,16589
Machani Group,Machine Learning Engineer,1,New Delhi,25224
NimbusHire,Machine Learning Engineer,1,New Delhi,1236115
Tuple Technologies,Machine Learning Engineer,1,New Delhi,667797
Aibono,Machine Learning Engineer,1,New Delhi,10000
ArStudioz,Machine Learning Engineer,1,New Delhi,34095
Wisteli,Machine Learning Engineer,1,New Delhi,30000
Mechademy Engineering Solutions,Machine Learning Engineer,1,New Delhi,756731
Magic Leap,Machine Learning Engineer,1,New Delhi,916285
Innovians Technologies,Machine Learning Engineer,1,New Delhi,5279
Sarvvid-AI,Machine Learning Engineer,1,New Delhi,7524
Nerd Geek Lab,Machine Learning Engineer,1,New Delhi,447475
Unreal AI,Machine Learning Engineer,1,New Delhi,16123
ALBOT,Machine Learning Engineer,1,New Delhi,600000
Hyber IT Services,Machine Learning Engineer,1,New Delhi,22304
